-6.0529941,42.4558235,"Atm"
-6.5909526,42.5473331,"Atm"
-6.5994202,42.5478593,"Atm CaixaBank"
-6.5978733,42.5482463,"Atm Caja España-Duero"
-6.5950019,42.5524212,"Atm CajaEspaña"
-6.5873925,42.5484003,"Atm Cajero Automático"
-6.5900211,42.5492129,"Atm Cajero Automático"
-6.5981279,42.5482862,"Atm Santander"
-6.0529941,42.4558235,"Atm"
-6.5909526,42.5473331,"Atm"
-3.0291068,43.3264212,"Atm BBK"
1.4058799,38.8871395,"Atm"
1.4069694,38.8903668,"Atm"
-2.9495495,42.6861954,"Atm"
-3.0313437,43.3274257,"Atm"
-0.1237101,42.6054698,"Atm"
-3.7177055,40.4629054,"Atm"
-3.7182205,40.4627687,"Atm"
-3.7730748,40.2345005,"Atm"
-6.2253487,36.578497,"Atm"
-3.6749383,40.42533,"Atm BBVA"
1.272901,41.6704597,"Atm"
1.2730311,41.6703264,"Atm"
-5.9732781,37.3834744,"Atm"
-4.0060265,40.9000231,"Atm Banesto"
-0.4522367,39.4572365,"Atm"
-3.4723661,40.4575765,"Atm Deutsche Bank"
2.4788706,39.4896152,"Atm"
-7.5572101,43.0096196,"Atm"
-6.557008,37.3897,"Atm Caja Rural"
2.6991857,39.6964442,"Atm"
-2.9471148,42.6860536,"Atm"
-0.0364983,39.9929353,"Atm"
-3.7892183,37.7628059,"Atm"
-3.7091276,40.4297763,"Atm"
-3.7053749,40.4292172,"Atm"
-5.9388825,43.5419343,"Atm"
-3.6955118,40.6130595,"Atm"
-8.5827033,42.8483784,"Atm"
-8.5826737,42.8496468,"Atm"
2.5149341,39.6876516,"Atm"
3.3496307,39.6927044,"Atm"
3.3500389,39.6933003,"Atm"
3.3501344,39.6934302,"Atm"
-6.0877553,36.2779802,"Atm"
-6.0870114,36.2782974,"Atm"
-6.0875815,36.2786234,"Atm"
1.9429204,41.2662396,"Atm"
-3.4728305,40.4533236,"Atm Bankia"
-3.633895,40.541256,"Atm ATM"
-6.6804439,37.3230482,"Atm"
-3.7718552,40.3978254,"Atm"
-0.7547818,37.8860146,"Atm"
-1.9083758,43.3121048,"Atm"
-3.3549286,40.4823452,"Atm"
2.2890277,41.5998199,"Atm"
2.2883811,41.6050871,"Atm"
2.2939891,41.6081854,"Atm"
2.2855735,41.6083791,"Atm"
2.2915278,41.6130602,"Atm"
-3.6770937,40.4246963,"Atm Caja Duero"
-3.6380556,40.4046097,"Atm"
-3.6379803,40.4044055,"Atm"
-3.6415966,40.4100239,"Atm"
-8.736486,42.2805136,"Atm Novacaixagalicia"
-8.7364187,42.2809954,"Atm"
-8.7363621,42.2811761,"Atm"
-4.0244612,40.6600367,"Atm Cajero 4B"
0.7347155,40.7173921,"Atm"
-3.6568738,40.54542,"Atm"
-4.0238248,40.6591482,"Atm Cajero 4B"
-4.0233846,40.6576975,"Atm Servired"
-4.0260995,40.660045,"Atm Servired"
-4.0246451,40.6578835,"Atm Cajero 4B"
-4.0244601,40.6574078,"Atm Cajero Servired"
-5.6824748,39.8870686,"Atm"
-5.7567984,39.4250099,"Atm"
-5.7562888,39.4254391,"Atm"
-3.701635,40.4580813,"Atm"
1.4568461,38.7215554,"Atm"
3.4403717,39.6578687,"Atm"
-8.8051236,42.4003502,"Atm"
1.2985738,38.9833171,"Atm"
4.0733016,39.9029528,"Atm"
-1.7720182,43.3408758,"Atm"
-0.7977541,41.7612868,"Atm"
-0.7951907,41.7611027,"Atm"
-1.3271838,38.4741788,"Atm"
-1.327366,38.4741368,"Atm"
-1.3265535,38.4750943,"Atm"
-1.3274197,38.4746175,"Atm"
-8.7643354,42.595977,"Atm Banco Popular"
-8.7645934,42.5960937,"Atm Banco Sabadell"
-8.765714,42.5960921,"Atm La Caixa"
-8.8276609,42.5613963,"Atm"
-1.3204036,38.4753491,"Atm"
-1.3188748,38.4745344,"Atm"
-0.3569675,39.4522578,"Atm"
-0.3542182,39.4536123,"Atm"
-6.717437,40.2015342,"Atm Caja Extremadura"
-3.7186507,40.440246,"Atm"
-2.4932141,43.0612481,"Atm"
2.8598609,42.2236029,"Atm"
-0.1859744,38.9671647,"Atm"
-3.6960571,40.4024377,"Atm"
-4.6797594,36.504867,"Atm"
2.213348,41.4034552,"Atm"
-4.0027779,40.630049,"Atm"
3.2098102,39.3608421,"Atm"
2.1605248,41.3728209,"Atm"
2.1791382,41.3894274,"Atm"
2.1634261,41.3786904,"Atm"
1.2367007,38.9424299,"Atm"
1.2938778,38.9217685,"Atm"
-3.7043907,40.4559654,"Atm La Caixa"
2.7201744,39.5351685,"Atm"
2.1814918,41.3810352,"Atm"
2.163718,41.3864976,"Atm"
-3.7123489,40.4109882,"Atm BBVA"
-0.127522,38.5817993,"Atm BBVA"
-0.1276501,38.5808108,"Atm Caixaltea"
-0.1271063,38.580878,"Atm Caixaltea"
-4.937404,43.4377422,"Atm"
2.3873208,39.5435785,"Atm"
2.3917066,39.5457812,"Atm"
